order_id,booking_date,booking_time,booking_hour,booking_day_of_week,collection_date,collection_time,delivery_date,delivery_slot,zone,postal_district,postal_code,latitude,longitude,service,category,quantity,base_price_sgd,delicate_surcharge,express_type,express_multiplier,order_value_sgd,free_delivery,processing_days,processing_label,effort_score,order_status
AST-01985,2024-09-03,23:43,23,Tuesday,2024-09-04,12:30,2024-09-07,12:00-16:00,Punggol / Sengkang,District 19,54413,1.384947,103.901674,Dress,Clothing,5,20,0,,1.0,100.54,Yes,3,3-6 days,2,Completed
AST-01986,2024-03-16,06:57,6,Saturday,2024-03-16,16:12,2024-03-19,15:00-18:00,Ang Mo Kio / Hougang,District 19,57949,1.38486,103.865696,Dress,Clothing,1,20,0,Next-day,2.0,40.6,Yes,3,3-6 days,2,Completed
AST-01987,2024-09-28,13:14,13,Saturday,2024-09-28,11:02,2024-09-30,09:00-13:00,Bishan / Toa Payoh,District 12,28483,1.33623,103.840693,Trousers / Shorts,Clothing,1,9,0,,1.0,9.12,No,2,1-2 days,1,Completed
AST-01988,2025-04-03,21:03,21,Thursday,2025-04-04,12:29,2025-04-08,12:00-16:00,Orchard / River Valley,District 09,21134,1.307325,103.835438,Evening Dress (Plain),Clothing,1,45,0,,1.0,44.51,Yes,4,3-6 days,3,Completed
AST-01989,2024-12-14,09:39,9,Saturday,2024-12-14,09:49,2024-12-17,09:00-13:00,Queenstown / Alexandra,District 03,16911,1.293977,103.815203,Pillow / Bolster,Household,2,25,0,Next-day,2.0,98.13,Yes,3,3-6 days,2,Completed
AST-01990,2024-01-20,22:34,22,Saturday,2024-01-22,15:55,2024-01-27,09:00-13:00,Ang Mo Kio / Hougang,District 19,52432,1.35992,103.855716,Mattress Topper,Household,3,80,0,Same-day,3.0,700.93,Yes,5,3-6 days,3,Completed
AST-01991,2024-12-31,09:33,9,Tuesday,2024-12-31,10:50,2025-01-03,12:00-16:00,Jurong East / West,District 22,66423,1.344774,103.715808,Coat / Jacket,Clothing,2,14,0,,1.0,28.24,No,3,3-6 days,2,Completed
AST-01992,2024-10-04,12:10,12,Friday,2024-10-04,11:55,2024-10-07,09:00-13:00,Bedok / Chai Chee,District 16,42256,1.318371,103.914027,Sweater / Cardigan,Clothing,4,9,0,,1.0,36.91,No,2,1-2 days,1,Completed
AST-01993,2024-03-01,22:32,22,Friday,2024-03-02,15:12,2024-03-11,12:00-16:00,Buona Vista / Holland,District 05,13480,1.290735,103.798428,Stuffed Toy (<30cm),Household,2,10,0,,1.0,20.5,No,9,7-14 days,3,Completed
AST-01994,2024-09-24,10:27,10,Tuesday,2024-09-24,10:46,2024-09-26,12:00-16:00,Punggol / Sengkang,District 19,55597,1.400205,103.900971,Scarf / Shawl,Accessories,2,12,0,,1.0,24.66,No,2,1-2 days,1,Completed
AST-01995,2025-04-25,21:52,21,Friday,2025-04-26,14:15,2025-04-28,12:00-16:00,Bishan / Toa Payoh,District 12,28729,1.328679,103.832109,Waist Resizing,Alterations,3,18,0,Same-day,3.0,160.09,Yes,2,1-2 days,2,Completed
AST-01996,2025-01-02,05:32,5,Thursday,2025-01-02,12:57,2025-01-06,15:00-18:00,Boon Lay / Tuas,District 22,65394,1.303149,103.68086,Saree,Traditional,2,20,0,,1.0,40.79,Yes,3,3-6 days,2,Completed
AST-01997,2025-02-18,21:48,21,Tuesday,2025-02-19,14:10,2025-02-24,09:00-13:00,Woodlands / Marsiling,District 25,72810,1.458957,103.783978,Part Leather Jacket,Clothing,1,45,0,Next-day,2.0,89.95,Yes,5,3-6 days,4,Completed
AST-01998,2024-04-12,15:28,15,Friday,2024-04-13,12:38,2024-04-16,15:00-18:00,Bedok / Chai Chee,District 16,44722,1.323479,103.931005,Quilt / Comforter,Household,1,24,0,,1.0,24.66,No,3,3-6 days,2,Completed
AST-01999,2025-01-13,13:27,13,Monday,2025-01-13,16:02,2025-01-25,09:00-13:00,Bedok / Chai Chee,District 16,42883,1.335035,103.940463,Curtains (with removal),Household,3,64,0,,1.0,197.31,Yes,12,10-14 days,5,Completed
AST-02000,2025-03-05,22:49,22,Wednesday,2025-03-06,11:51,2025-03-10,15:00-18:00,Choa Chu Kang / Bukit Panjang,District 23,69210,1.374845,103.742475,Cheongsam,Traditional,1,25,4,,1.0,29.19,No,3,3-6 days,2,Completed
AST-02001,2024-04-23,23:25,23,Tuesday,2024-04-24,16:43,2024-04-26,12:00-16:00,Serangoon / Bartley,District 13,31458,1.3495,103.887918,Skirt,Clothing,2,12,0,Same-day,3.0,73.93,Yes,2,1-2 days,1,Completed
AST-02002,2024-07-30,18:19,18,Tuesday,2024-07-31,13:18,2024-08-03,09:00-13:00,Bedok / Chai Chee,District 16,43711,1.316007,103.930325,Pillow / Bolster,Household,2,25,0,,1.0,48.84,Yes,3,3-6 days,2,Completed
AST-02003,2025-03-20,12:21,12,Thursday,2025-03-20,13:26,2025-03-24,12:00-16:00,Bukit Timah / Bukit Batok,District 21,61702,1.350951,103.770437,Evening Dress (Plain),Clothing,1,45,0,,1.0,45.56,Yes,4,3-6 days,3,Completed
AST-02004,2024-11-12,11:19,11,Tuesday,2024-11-12,15:59,2024-11-15,12:00-16:00,Punggol / Sengkang,District 19,55333,1.399638,103.926128,Dress,Clothing,4,20,0,,1.0,78.84,Yes,3,3-6 days,2,Completed
AST-02005,2024-01-11,13:41,13,Thursday,2024-01-11,13:01,2024-01-15,12:00-16:00,Queenstown / Alexandra,District 03,14666,1.281142,103.823344,Coat / Jacket,Clothing,3,14,0,,1.0,41.71,Yes,3,3-6 days,2,Completed
AST-02006,2024-01-05,14:41,14,Friday,2024-01-05,15:33,2024-01-08,12:00-16:00,Queenstown / Alexandra,District 03,16528,1.283429,103.810677,Quilt / Comforter,Household,5,24,0,Next-day,2.0,233.92,Yes,3,3-6 days,2,Completed
AST-02007,2024-07-04,09:48,9,Thursday,2024-07-04,09:08,2024-07-06,15:00-18:00,Serangoon / Bartley,District 13,31324,1.350869,103.891237,Skirt,Clothing,4,12,4,Same-day,3.0,162.87,Yes,2,1-2 days,1,Completed
AST-02008,2024-04-03,17:41,17,Wednesday,2024-04-04,09:37,2024-04-08,15:00-18:00,Jurong East / West,District 22,67309,1.340386,103.702163,Baju Kurung (2pc),Traditional,3,32,0,Next-day,2.0,193.34,Yes,3,3-6 days,2,Completed
AST-02009,2024-10-10,09:02,9,Thursday,2024-10-10,14:10,2024-10-14,12:00-16:00,Bishan / Toa Payoh,District 12,28169,1.350305,103.841748,Wintercoat (Below),Clothing,1,40,0,Same-day,3.0,119.19,Yes,3,3-6 days,3,Completed
AST-02010,2024-02-02,08:35,8,Friday,2024-02-02,15:02,2024-02-03,12:00-16:00,Marine Parade / Katong,District 14,34496,1.298252,103.893669,On-site Curtains,On-site,1,150,0,Next-day,2.0,291.07,Yes,0,Same day,3,Completed
AST-02011,2025-05-28,20:51,20,Wednesday,2025-05-29,11:02,2025-05-31,15:00-18:00,Jurong East / West,District 22,68390,1.346284,103.712662,Shirt / Blouse,Clothing,2,9,0,,1.0,17.6,No,2,1-2 days,1,Completed
AST-02012,2025-04-14,21:32,21,Monday,2025-04-15,14:14,2025-04-17,09:00-13:00,Geylang / Eunos,District 14,33828,1.322807,103.888789,Windbreaker,Clothing,2,20,0,,1.0,38.84,No,2,1-2 days,1,Completed
AST-02013,2025-03-08,23:23,23,Saturday,2025-03-10,10:45,2025-03-14,12:00-16:00,Jurong East / West,District 22,68795,1.345453,103.69545,Non-Leather Shoes,Bags & Shoes,3,55,0,,1.0,163.4,Yes,4,3-6 days,3,Completed
AST-02014,2024-11-12,10:30,10,Tuesday,2024-11-12,12:51,2024-11-21,12:00-16:00,Buona Vista / Holland,District 05,11420,1.30583,103.78307,Stuffed Toy (31-60cm),Household,3,20,0,,1.0,59.32,Yes,9,7-14 days,4,Completed
AST-02015,2024-04-18,09:12,9,Thursday,2024-04-18,15:01,2024-04-29,09:00-13:00,Novena / Newton,District 11,26713,1.332119,103.829578,Curtains (no removal),Household,3,56,0,,1.0,164.9,Yes,10,7-14 days,4,Completed
AST-02016,2024-11-11,10:20,10,Monday,2024-11-11,12:22,2024-11-13,12:00-16:00,Tampines / Pasir Ris,District 18,50144,1.364809,103.929249,Bedsheet,Household,1,12,0,Same-day,3.0,37.06,No,2,1-2 days,1,Completed
AST-02017,2024-10-10,15:11,15,Thursday,2024-10-11,14:12,2024-10-14,12:00-16:00,Queenstown / Alexandra,District 03,15343,1.285207,103.79767,Pillow / Bolster,Household,5,25,0,,1.0,125.61,Yes,3,3-6 days,2,Completed
AST-02018,2024-06-27,22:57,22,Thursday,2024-06-28,10:27,2024-07-10,15:00-18:00,Jurong East / West,District 22,66716,1.352092,103.724202,Curtains (with removal),Household,2,64,0,,1.0,126.11,Yes,12,10-14 days,5,Completed
AST-02019,2025-03-20,08:22,8,Thursday,2025-03-20,13:19,2025-03-22,09:00-13:00,Novena / Newton,District 11,26170,1.332135,103.831662,Skirt,Clothing,1,12,0,,1.0,11.7,No,2,1-2 days,1,Completed
AST-02020,2025-04-03,20:01,20,Thursday,2025-04-04,13:03,2025-04-07,15:00-18:00,Tampines / Pasir Ris,District 18,49740,1.368381,103.947089,Trousers / Shorts,Clothing,5,9,0,,1.0,44.85,Yes,2,1-2 days,1,Completed
AST-02021,2025-03-29,05:41,5,Saturday,2025-03-29,16:07,2025-04-01,15:00-18:00,Yishun / Sembawang,District 27,76905,1.429058,103.821969,Quilt / Comforter,Household,3,24,0,Next-day,2.0,145.23,Yes,3,3-6 days,2,Completed
AST-02022,2025-05-09,22:44,22,Friday,2025-05-10,15:27,2025-05-14,12:00-16:00,Orchard / River Valley,District 09,20392,1.290095,103.824984,Non-Leather Shoes,Bags & Shoes,2,55,0,Same-day,3.0,320.9,Yes,4,3-6 days,3,Completed
AST-02023,2024-09-13,09:28,9,Friday,2024-09-13,10:35,2024-09-16,15:00-18:00,Ang Mo Kio / Hougang,District 19,57949,1.387871,103.867742,Bedsheet,Household,4,12,0,Next-day,2.0,96.75,Yes,2,1-2 days,1,Completed
AST-02024,2024-01-06,08:54,8,Saturday,2024-01-06,16:03,2024-01-15,12:00-16:00,Buona Vista / Holland,District 05,13534,1.30695,103.787375,Stuffed Toy (31-60cm),Household,1,20,0,3-Hour,3.0,59.33,Yes,9,7-14 days,4,Completed
AST-02025,2024-03-09,21:31,21,Saturday,2024-03-11,09:51,2024-03-13,09:00-13:00,Tampines / Pasir Ris,District 18,49285,1.387803,103.915257,Shirt / Blouse,Clothing,1,9,0,Next-day,2.0,17.66,No,2,1-2 days,1,Completed
AST-02026,2024-05-07,08:06,8,Tuesday,2024-05-07,16:15,2024-05-10,15:00-18:00,Yishun / Sembawang,District 27,75867,1.416829,103.839934,Coat / Jacket,Clothing,2,14,0,,1.0,28.65,No,3,3-6 days,2,Completed
AST-02027,2024-08-12,13:08,13,Monday,2024-08-12,11:20,2024-08-14,15:00-18:00,CBD / Tanjong Pagar,District 01,04791,1.272577,103.851265,Shirt / Blouse,Clothing,1,9,0,,1.0,8.91,No,2,1-2 days,1,Completed
AST-02028,2024-12-23,10:33,10,Monday,2024-12-23,11:16,2024-12-26,12:00-16:00,Bedok / Chai Chee,District 16,42830,1.335112,103.945617,Pillow / Bolster,Household,4,25,0,,1.0,98.84,Yes,3,3-6 days,2,Completed
AST-02029,2024-07-02,21:28,21,Tuesday,2024-07-03,12:46,2024-07-06,09:00-13:00,Clementi / West Coast,District 05,12296,1.312722,103.764581,Overalls / Jumpsuit,Clothing,2,20,0,,1.0,40.19,Yes,3,3-6 days,2,Completed
AST-02030,2024-05-21,15:27,15,Tuesday,2024-05-22,09:04,2024-05-27,12:00-16:00,Clementi / West Coast,District 05,13379,1.30025,103.786451,Part Leather Jacket,Clothing,4,45,0,,1.0,174.75,Yes,5,3-6 days,4,Completed
AST-02031,2024-08-15,20:09,20,Thursday,2024-08-16,16:42,2024-08-19,15:00-18:00,Woodlands / Marsiling,District 25,72959,1.427548,103.802845,Baju Kurung (2pc),Traditional,1,32,0,,1.0,32.12,No,3,3-6 days,2,Completed
AST-02032,2025-01-10,08:49,8,Friday,2025-01-10,10:21,2025-01-15,15:00-18:00,Woodlands / Marsiling,District 25,73982,1.437076,103.785218,Part Leather Jacket,Clothing,1,45,0,Next-day,2.0,89.97,Yes,5,3-6 days,4,Completed
AST-02033,2024-12-09,18:01,18,Monday,2024-12-10,10:12,2024-12-12,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,69841,1.387077,103.744095,Bedsheet,Household,1,12,0,,1.0,11.89,No,2,1-2 days,1,Completed
AST-02034,2024-01-23,21:04,21,Tuesday,2024-01-24,15:50,2024-01-26,12:00-16:00,Jurong East / West,District 22,68795,1.349582,103.697726,Scarf / Shawl,Accessories,1,12,0,Same-day,3.0,36.0,No,2,1-2 days,1,Completed
AST-02035,2024-12-28,14:56,14,Saturday,2024-12-28,10:26,2024-12-31,12:00-16:00,Woodlands / Marsiling,District 25,73710,1.445172,103.798428,Pillow / Bolster,Household,4,25,0,,1.0,99.69,Yes,3,3-6 days,2,Completed
AST-02036,2024-12-10,01:11,1,Tuesday,2024-12-10,14:03,2024-12-11,12:00-16:00,Bedok / Chai Chee,District 16,42256,1.314607,103.910218,Hemming,Alterations,2,14,0,3-Hour,3.0,81.77,Yes,1,1-2 days,1,Completed
AST-02037,2024-03-06,21:03,21,Wednesday,2024-03-07,09:40,2024-03-09,09:00-13:00,Serangoon / Bartley,District 13,31911,1.358811,103.889653,Waist Resizing,Alterations,1,18,0,Next-day,2.0,36.41,No,2,1-2 days,2,Completed
AST-02038,2024-12-03,08:28,8,Tuesday,2024-12-03,14:32,2024-12-13,09:00-13:00,Queenstown / Alexandra,District 03,15495,1.301492,103.807452,Curtains (no removal),Household,1,56,0,Next-day,2.0,112.92,Yes,10,7-14 days,4,Completed
AST-02039,2024-11-22,09:59,9,Friday,2024-11-22,09:53,2024-11-25,12:00-16:00,Yishun / Sembawang,District 27,75560,1.409817,103.85215,Dress,Clothing,1,20,0,,1.0,19.65,No,3,3-6 days,2,Completed
AST-02040,2025-06-26,21:59,21,Thursday,2025-06-27,13:53,2025-06-30,15:00-18:00,Punggol / Sengkang,District 19,53861,1.382826,103.880147,Skirt,Clothing,2,12,0,,1.0,23.8,No,2,1-2 days,1,Pending Delivery
AST-02041,2024-11-27,20:30,20,Wednesday,2024-11-28,14:52,2024-11-30,09:00-13:00,Tampines / Pasir Ris,District 18,51568,1.376585,103.952624,Windbreaker,Clothing,1,20,0,Next-day,2.0,40.77,Yes,2,1-2 days,1,Completed
AST-02042,2025-04-08,20:54,20,Tuesday,2025-04-09,12:09,2025-04-11,09:00-13:00,Tampines / Pasir Ris,District 18,51517,1.373553,103.935815,Bedsheet,Household,4,12,0,,1.0,47.8,Yes,2,1-2 days,1,Completed
AST-02043,2024-03-19,18:46,18,Tuesday,2024-03-20,11:45,2024-03-25,09:00-13:00,Ang Mo Kio / Hougang,District 19,54326,1.363401,103.880499,Luxury Bag (XS),Bags & Shoes,2,80,0,Next-day,2.0,311.55,Yes,5,3-6 days,4,Completed
AST-02044,2025-05-20,13:57,13,Tuesday,2025-05-20,10:21,2025-05-30,09:00-13:00,Yishun / Sembawang,District 27,77776,1.422283,103.823031,Curtains (no removal),Household,1,56,0,,1.0,54.54,Yes,10,7-14 days,4,Completed
AST-02045,2024-05-06,21:02,21,Monday,2024-05-07,12:52,2024-05-10,15:00-18:00,Ang Mo Kio / Hougang,District 19,54864,1.357491,103.87722,Pillow / Bolster,Household,2,25,0,,1.0,48.93,Yes,3,3-6 days,2,Completed
AST-02046,2025-01-21,13:56,13,Tuesday,2025-01-21,11:21,2025-01-23,09:00-13:00,CBD / Tanjong Pagar,District 01,03446,1.272903,103.842976,Shirt / Blouse,Clothing,1,9,0,,1.0,8.73,No,2,1-2 days,1,Completed
AST-02047,2024-08-13,08:17,8,Tuesday,2024-08-13,15:44,2024-08-15,12:00-16:00,Novena / Newton,District 11,26795,1.317652,103.828519,Trousers / Shorts,Clothing,4,9,0,,1.0,36.94,No,2,1-2 days,1,Completed
AST-02048,2025-02-24,15:43,15,Monday,2025-02-25,09:54,2025-02-27,12:00-16:00,Jurong East / West,District 22,65455,1.356297,103.71917,Scarf / Shawl,Accessories,1,12,0,,1.0,12.31,No,2,1-2 days,1,Completed
AST-02049,2024-10-25,09:50,9,Friday,2024-10-25,15:20,2024-10-28,15:00-18:00,Woodlands / Marsiling,District 25,73112,1.439972,103.808381,Coat / Jacket,Clothing,1,14,4,,1.0,18.07,No,3,3-6 days,2,Completed
AST-02050,2024-08-03,18:15,18,Saturday,2024-08-05,15:20,2024-08-08,12:00-16:00,Bedok / Chai Chee,District 16,43572,1.325889,103.931121,Baju Kurung (2pc),Traditional,2,32,0,,1.0,62.86,Yes,3,3-6 days,2,Completed
AST-02051,2025-01-18,08:06,8,Saturday,2025-01-18,11:16,2025-01-20,12:00-16:00,Bishan / Toa Payoh,District 12,28806,1.324179,103.847657,Trousers / Shorts,Clothing,1,9,0,Same-day,3.0,27.72,No,2,1-2 days,1,Completed
AST-02052,2024-01-05,10:38,10,Friday,2024-01-05,15:33,2024-01-17,09:00-13:00,Choa Chu Kang / Bukit Panjang,District 23,69573,1.388145,103.76437,Curtains (with removal),Household,4,64,0,,1.0,249.07,Yes,12,10-14 days,5,Completed
AST-02053,2024-07-17,08:08,8,Wednesday,2024-07-17,13:55,2024-07-19,12:00-16:00,Ang Mo Kio / Hougang,District 19,54306,1.358517,103.880972,Trousers / Shorts,Clothing,2,9,0,,1.0,17.97,No,2,1-2 days,1,Completed
AST-02054,2025-02-01,21:49,21,Saturday,2025-02-03,13:00,2025-02-05,15:00-18:00,Punggol / Sengkang,District 19,56559,1.408852,103.892188,Trousers / Shorts,Clothing,1,9,0,Next-day,2.0,18.01,No,2,1-2 days,1,Completed
AST-02055,2024-12-17,13:44,13,Tuesday,2024-12-17,12:26,2024-12-23,15:00-18:00,Buona Vista / Holland,District 05,12942,1.316673,103.799162,Luxury Shoes / Boots,Bags & Shoes,2,70,0,,1.0,143.32,Yes,5,3-6 days,4,Completed
AST-02056,2024-07-26,23:48,23,Friday,2024-07-27,15:03,2024-07-29,12:00-16:00,Queenstown / Alexandra,District 03,16911,1.294896,103.814431,Skirt,Clothing,2,12,0,,1.0,24.23,No,2,1-2 days,1,Completed
AST-02057,2024-08-03,21:52,21,Saturday,2024-08-05,12:17,2024-08-10,12:00-16:00,Novena / Newton,District 11,25742,1.330678,103.834326,Luxury Shoes / Boots,Bags & Shoes,1,70,0,,1.0,69.34,Yes,5,3-6 days,4,Completed
AST-02058,2025-05-10,12:37,12,Saturday,2025-05-10,16:55,2025-05-12,12:00-16:00,Woodlands / Marsiling,District 25,72547,1.429363,103.791088,Shirt / Blouse,Clothing,5,9,0,,1.0,45.0,Yes,2,1-2 days,1,Completed
AST-02059,2024-06-11,21:55,21,Tuesday,2024-06-12,09:19,2024-06-15,12:00-16:00,Punggol / Sengkang,District 19,54358,1.382584,103.893434,Coat / Jacket,Clothing,2,14,0,,1.0,27.46,No,3,3-6 days,2,Completed
AST-02060,2024-12-26,10:18,10,Thursday,2024-12-26,15:48,2024-12-28,12:00-16:00,Tampines / Pasir Ris,District 18,49991,1.351218,103.949411,Shirt / Blouse,Clothing,1,9,0,3-Hour,3.0,27.53,No,2,1-2 days,1,Completed
AST-02061,2025-06-09,17:02,17,Monday,2025-06-10,14:37,2025-06-11,12:00-16:00,Yishun / Sembawang,District 27,77346,1.438746,103.847713,On-site Sofa (3-Seater),On-site,1,169,0,,1.0,170.4,Yes,0,Same day,3,Completed
AST-02062,2024-01-01,20:18,20,Monday,2024-01-02,13:17,2024-01-04,15:00-18:00,Bishan / Toa Payoh,District 12,30953,1.339324,103.844079,Scarf / Shawl,Accessories,1,12,0,,1.0,12.3,No,2,1-2 days,1,Completed
AST-02063,2024-08-30,11:26,11,Friday,2024-08-30,16:42,2024-09-02,09:00-13:00,Punggol / Sengkang,District 19,53652,1.409778,103.928269,Trousers / Shorts,Clothing,1,9,0,,1.0,9.21,No,2,1-2 days,1,Completed
AST-02064,2024-05-03,11:21,11,Friday,2024-05-03,11:53,2024-05-06,09:00-13:00,Punggol / Sengkang,District 19,55583,1.413636,103.909956,Quilt / Comforter,Household,1,24,0,,1.0,24.66,No,3,3-6 days,2,Completed
AST-02065,2025-06-24,20:33,20,Tuesday,2025-06-25,10:36,2025-06-27,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,67930,1.378271,103.750294,Trousers / Shorts,Clothing,1,9,0,,1.0,8.98,No,2,1-2 days,1,In Progress
AST-02066,2024-11-29,11:54,11,Friday,2024-11-29,14:46,2024-12-09,15:00-18:00,Bukit Timah / Bukit Batok,District 21,60881,1.343892,103.763896,Stuffed Toy (31-60cm),Household,1,20,0,,1.0,19.48,No,9,7-14 days,4,Completed
AST-02067,2024-12-10,10:33,10,Tuesday,2024-12-10,15:11,2024-12-12,12:00-16:00,Clementi / West Coast,District 05,11745,1.300769,103.759806,Skirt,Clothing,2,12,4,,1.0,31.75,No,2,1-2 days,1,Completed
AST-02068,2024-10-15,13:49,13,Tuesday,2024-10-15,10:29,2024-10-18,15:00-18:00,Queenstown / Alexandra,District 03,16678,1.308142,103.812158,Saree,Traditional,3,20,0,,1.0,61.45,Yes,3,3-6 days,2,Completed
AST-02069,2024-07-01,23:16,23,Monday,2024-07-02,12:41,2024-07-04,12:00-16:00,Geylang / Eunos,District 14,32566,1.312701,103.897942,Sweater / Cardigan,Clothing,2,9,0,,1.0,18.52,No,2,1-2 days,1,Completed
AST-02070,2025-03-25,22:24,22,Tuesday,2025-03-26,11:56,2025-03-27,09:00-13:00,Serangoon / Bartley,District 13,31951,1.348002,103.873601,On-site Sofa (3-Seater),On-site,1,169,0,,1.0,169.42,Yes,0,Same day,3,Completed
AST-02071,2024-02-13,23:21,23,Tuesday,2024-02-14,15:20,2024-02-15,09:00-13:00,Woodlands / Marsiling,District 25,73118,1.447313,103.778073,Hemming,Alterations,5,14,0,,1.0,71.89,Yes,1,1-2 days,1,Completed
AST-02072,2025-03-04,21:33,21,Tuesday,2025-03-05,16:37,2025-03-07,12:00-16:00,Tampines / Pasir Ris,District 18,51475,1.379953,103.930393,Skirt,Clothing,2,12,0,,1.0,24.54,No,2,1-2 days,1,Completed
AST-02073,2024-02-24,20:06,20,Saturday,2024-02-26,16:20,2024-02-28,09:00-13:00,Orchard / River Valley,District 09,21378,1.306313,103.835633,Sweater / Cardigan,Clothing,5,9,0,Next-day,2.0,92.49,Yes,2,1-2 days,1,Completed
AST-02074,2025-06-16,10:28,10,Monday,2025-06-16,12:29,2025-06-23,09:00-13:00,Orchard / River Valley,District 09,20392,1.295418,103.820354,Wedding Gown,Clothing,1,120,0,,1.0,119.0,Yes,7,7-14 days,5,In Progress
AST-02075,2025-03-28,23:21,23,Friday,2025-03-29,16:38,2025-04-01,15:00-18:00,Tampines / Pasir Ris,District 18,50218,1.355202,103.946133,Pillow / Bolster,Household,2,25,0,,1.0,48.92,Yes,3,3-6 days,2,Completed
AST-02076,2025-02-11,21:00,21,Tuesday,2025-02-12,09:43,2025-02-14,15:00-18:00,Bedok / Chai Chee,District 16,45732,1.341266,103.94367,Shirt / Blouse,Clothing,2,9,0,,1.0,18.53,No,2,1-2 days,1,Completed
AST-02077,2025-02-28,17:30,17,Friday,2025-03-01,15:54,2025-03-06,09:00-13:00,CBD / Tanjong Pagar,District 01,05162,1.277997,103.856528,Mattress Topper,Household,1,80,0,,1.0,79.82,Yes,5,3-6 days,3,Completed
AST-02078,2025-01-14,09:26,9,Tuesday,2025-01-14,09:55,2025-01-16,15:00-18:00,Bukit Timah / Bukit Batok,District 21,62738,1.346774,103.769433,Shirt / Blouse,Clothing,1,9,0,,1.0,8.95,No,2,1-2 days,1,Completed
AST-02079,2025-04-02,20:41,20,Wednesday,2025-04-03,15:35,2025-04-08,12:00-16:00,Jurong East / West,District 22,68613,1.339451,103.726088,Luxury Bag (XL),Bags & Shoes,4,120,0,,1.0,487.25,Yes,5,3-6 days,5,Completed
AST-02080,2024-02-05,21:36,21,Monday,2024-02-06,14:02,2024-02-07,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,69573,1.387385,103.76699,On-site Mattress (Queen),On-site,1,119,0,,1.0,118.26,Yes,0,Same day,3,Completed
AST-02081,2024-05-28,08:39,8,Tuesday,2024-05-28,09:51,2024-05-30,12:00-16:00,Novena / Newton,District 11,26108,1.324858,103.831839,Shirt / Blouse,Clothing,1,9,0,,1.0,9.25,No,2,1-2 days,1,Completed
AST-02082,2024-03-19,21:14,21,Tuesday,2024-03-20,12:06,2024-03-29,12:00-16:00,Bedok / Chai Chee,District 16,42358,1.335589,103.93461,Stuffed Toy (<30cm),Household,2,10,0,,1.0,20.45,No,9,7-14 days,3,Completed
AST-02083,2025-05-05,23:40,23,Monday,2025-05-06,14:28,2025-05-07,12:00-16:00,Yishun / Sembawang,District 27,77923,1.420977,103.845056,Hemming,Alterations,1,14,0,,1.0,14.07,No,1,1-2 days,1,Completed
AST-02084,2025-05-14,23:34,23,Wednesday,2025-05-15,16:39,2025-05-19,12:00-16:00,Marine Parade / Katong,District 14,36544,1.308632,103.892922,Pillow / Bolster,Household,5,25,0,,1.0,126.77,Yes,3,3-6 days,2,Completed
AST-02085,2024-08-05,14:29,14,Monday,2024-08-05,13:23,2024-08-10,09:00-13:00,Bukit Timah / Bukit Batok,District 21,63985,1.364371,103.773459,Luxury Bag (XS),Bags & Shoes,2,80,0,Next-day,2.0,320.87,Yes,5,3-6 days,4,Completed
AST-02086,2024-08-29,20:13,20,Thursday,2024-08-30,16:03,2024-09-02,15:00-18:00,Boon Lay / Tuas,District 22,68349,1.313888,103.667766,Waist Resizing,Alterations,1,18,0,3-Hour,3.0,55.56,Yes,2,1-2 days,2,Completed
AST-02087,2024-12-10,20:11,20,Tuesday,2024-12-11,15:52,2024-12-14,09:00-13:00,CBD / Tanjong Pagar,District 01,06105,1.291915,103.838273,Dress,Clothing,1,20,0,,1.0,20.53,No,3,3-6 days,2,Completed
AST-02088,2025-04-24,22:40,22,Thursday,2025-04-25,11:14,2025-04-28,15:00-18:00,CBD / Tanjong Pagar,District 01,04160,1.279001,103.837383,Windbreaker,Clothing,1,20,4,Next-day,2.0,44.24,Yes,2,1-2 days,1,Completed
AST-02089,2024-10-04,09:57,9,Friday,2024-10-04,15:30,2024-10-07,15:00-18:00,Queenstown / Alexandra,District 03,15750,1.31258,103.812681,Saree Suit (2pc),Traditional,2,29,0,Next-day,2.0,117.01,Yes,3,3-6 days,2,Completed
AST-02090,2024-01-17,19:33,19,Wednesday,2024-01-18,12:08,2024-01-20,15:00-18:00,CBD / Tanjong Pagar,District 01,03146,1.273145,103.857421,Bedsheet,Household,1,12,0,,1.0,12.13,No,2,1-2 days,1,Completed
AST-02091,2025-06-03,21:46,21,Tuesday,2025-06-04,16:14,2025-06-14,12:00-16:00,Ang Mo Kio / Hougang,District 19,52195,1.38313,103.873546,Curtains (no removal),Household,3,56,0,,1.0,172.0,Yes,10,7-14 days,4,Completed
